2024-09-18 05:13:00 [main] INFO  HiveConf:187 - Found configuration file file:/home/hive/apache-hive-3.1.3-bin/conf/hive-site.xml
2024-09-18 06:00:38 [Executor task launch worker for task 6.0 in stage 2.0 (TID 50)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000006_50: Committed. Elapsed time: 8 ms.
2024-09-18 06:00:38 [Executor task launch worker for task 6.0 in stage 2.0 (TID 50)] INFO  Executor:60 - Finished task 6.0 in stage 2.0 (TID 50). 3312 bytes result sent to driver
2024-09-18 06:00:38 [dispatcher-event-loop-3] INFO  TaskSetManager:60 - Starting task 8.0 in stage 2.0 (TID 52) (nn, executor driver, partition 8, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  Executor:60 - Running task 8.0 in stage 2.0 (TID 52)
2024-09-18 06:00:38 [task-result-getter-0] INFO  TaskSetManager:60 - Finished task 6.0 in stage 2.0 (TID 50) in 8196 ms on nn (executor driver) (5/43)
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 1073741824-1207959552, partition values: [empty row]
2024-09-18 06:00:38 [Executor task launch worker for task 5.0 in stage 2.0 (TID 49)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000005_49' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000005
2024-09-18 06:00:38 [Executor task launch worker for task 5.0 in stage 2.0 (TID 49)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000005_49: Committed. Elapsed time: 42 ms.
2024-09-18 06:00:38 [Executor task launch worker for task 5.0 in stage 2.0 (TID 49)] INFO  Executor:60 - Finished task 5.0 in stage 2.0 (TID 49). 3400 bytes result sent to driver
2024-09-18 06:00:38 [dispatcher-event-loop-3] INFO  TaskSetManager:60 - Starting task 9.0 in stage 2.0 (TID 53) (nn, executor driver, partition 9, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:38 [Executor task launch worker for task 4.0 in stage 2.0 (TID 48)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000004_48' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000004
2024-09-18 06:00:38 [task-result-getter-1] INFO  TaskSetManager:60 - Finished task 5.0 in stage 2.0 (TID 49) in 8535 ms on nn (executor driver) (6/43)
2024-09-18 06:00:38 [Executor task launch worker for task 4.0 in stage 2.0 (TID 48)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000004_48: Committed. Elapsed time: 9 ms.
2024-09-18 06:00:38 [Executor task launch worker for task 4.0 in stage 2.0 (TID 48)] INFO  Executor:60 - Finished task 4.0 in stage 2.0 (TID 48). 3400 bytes result sent to driver
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  Executor:60 - Running task 9.0 in stage 2.0 (TID 53)
2024-09-18 06:00:38 [dispatcher-event-loop-0] INFO  TaskSetManager:60 - Starting task 10.0 in stage 2.0 (TID 54) (nn, executor driver, partition 10, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  Executor:60 - Running task 10.0 in stage 2.0 (TID 54)
2024-09-18 06:00:38 [task-result-getter-2] INFO  TaskSetManager:60 - Finished task 4.0 in stage 2.0 (TID 48) in 8726 ms on nn (executor driver) (7/43)
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 1342177280-1476395008, partition values: [empty row]
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:38 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 1207959552-1342177280, partition values: [empty row]
2024-09-18 06:00:39 [Executor task launch worker for task 7.0 in stage 2.0 (TID 51)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000007_51' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000007
2024-09-18 06:00:39 [Executor task launch worker for task 7.0 in stage 2.0 (TID 51)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000007_51: Committed. Elapsed time: 9 ms.
2024-09-18 06:00:39 [Executor task launch worker for task 7.0 in stage 2.0 (TID 51)] INFO  Executor:60 - Finished task 7.0 in stage 2.0 (TID 51). 3400 bytes result sent to driver
2024-09-18 06:00:39 [dispatcher-event-loop-0] INFO  TaskSetManager:60 - Starting task 11.0 in stage 2.0 (TID 55) (nn, executor driver, partition 11, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  Executor:60 - Running task 11.0 in stage 2.0 (TID 55)
2024-09-18 06:00:39 [task-result-getter-3] INFO  TaskSetManager:60 - Finished task 7.0 in stage 2.0 (TID 51) in 9208 ms on nn (executor driver) (8/43)
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:39 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 1476395008-1610612736, partition values: [empty row]
2024-09-18 06:00:43 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:44 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:44 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:44 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:44 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:44 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:44 [Executor task launch worker for task 11.0 in stage 2.0 (TID 55)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:46 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:46 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:46 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:46 [Executor task launch worker for task 8.0 in stage 2.0 (TID 52)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:47 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:47 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:00:47 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:00:47 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:00:48 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000010_54' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000010
2024-09-18 06:00:48 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000010_54: Committed. Elapsed time: 5 ms.
2024-09-18 06:00:48 [Executor task launch worker for task 10.0 in stage 2.0 (TID 54)] INFO  Executor:60 - Finished task 10.0 in stage 2.0 (TID 54). 3312 bytes result sent to driver
2024-09-18 06:00:48 [dispatcher-event-loop-0] INFO  TaskSetManager:60 - Starting task 12.0 in stage 2.0 (TID 56) (nn, executor driver, partition 12, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  Executor:60 - Running task 12.0 in stage 2.0 (TID 56)
2024-09-18 06:00:48 [task-result-getter-0] INFO  TaskSetManager:60 - Finished task 10.0 in stage 2.0 (TID 54) in 9854 ms on nn (executor driver) (9/43)
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:48 [Executor task launch worker for task 12.0 in stage 2.0 (TID 56)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 1610612736-1744830464, partition values: [empty row]
2024-09-18 06:00:48 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000009_53' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000009
2024-09-18 06:00:48 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000009_53: Committed. Elapsed time: 12 ms.
2024-09-18 06:00:48 [Executor task launch worker for task 9.0 in stage 2.0 (TID 53)] INFO  Executor:60 - Finished task 9.0 in stage 2.0 (TID 53). 3400 bytes result sent to driver
2024-09-18 06:00:48 [dispatcher-event-loop-3] INFO  TaskSetManager:60 - Starting task 13.0 in stage 2.0 (TID 57) (nn, executor driver, partition 13, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:00:48 [Executor task launch worker for task 13.0 in stage 2.0 (TID 57)] INFO  Executor:60 - Running task 13.0 in stage 2.0 (TID 57)
2024-09-18 06:00:48 [task-result-getter-1] INFO  TaskSetManager:60 - Finished task 9.0 in stage 2.0 (TID 53) in 9927 ms on nn (executor driver) (10/43)
2024-09-18 06:00:48 [Executor task launch worker for task 13.0 in stage 2.0 (TID 57)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:00:48 [Executor task launch worker for task 13.0 in stage 2.0 (TID 57)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:00:48 [Executor task launch worker for task 13.0 in stage 2.0 (TID 57)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:00:48 [Executor task launch worker for task 13.0 in stage 2.0 (TID 57)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
